OBJECTID,X,Y,Z
823,-181453,-2324148,988.9917655
824,-181525,-2324345,989.892536
825,-181449,-2324418,990.6561434
826,-181392,-2324423,991.7772036
827,-181336,-2324427,992.7116493
828,-181261,-2324410,993.6246294
829,-181226,-2324391,993.913024
830,-181176,-2324372,994.5604036
831,-181134,-2324353,995.2935686
832,-181116,-2324444,995.9015254
833,-181128,-2324488,996.0683373
834,-181172,-2324530,995.0578201
835,-181196,-2324528,994.7307749
836,-181221,-2324526,994.3397485
837,-181254,-2324433,993.8318965
838,-181240,-2324254,992.8654029
839,-181215,-2324144,992.4142523
840,-181188,-2324101,992.5469035
841,-181160,-2324058,992.8467722
842,-181142,-2324037,992.942335
843,-181102,-2323950,992.2395809
844,-181097,-2323883,991.2034362
845,-181118,-2323836,989.7031654
846,-181153,-2323766,987.4848235
847,-181156,-2323698,985.8626391
848,-181149,-2323609,983.3624905
849,-181097,-2323568,983.1490649
850,-181037,-2323528,983.3940746
851,-181028,-2323416,981.0984557
852,-181035,-2323303,978.5464007
853,-181038,-2323122,976.1773565
854,-181052,-2322986,974.7317947
855,-181072,-2322940,974.4222244
856,-181093,-2322893,973.9883851
857,-181113,-2322824,973.5718552
858,-181107,-2322757,974.2244509
859,-181110,-2322689,974.7316384
860,-181052,-2322671,975.8320864
861,-181013,-2322697,976.485406
862,-181269,-2323465,976.6887476
863,-181358,-2323142,968.1123728
864,-181421,-2323115,966.7962241
865,-181471,-2323021,965.6606677
866,-181466,-2323066,965.5855151
867,-181491,-2323177,966.6112024
868,-181495,-2323222,967.0814746
869,-181343,-2322739,969.1762593
870,-181369,-2322556,972.8367541
871,-181255,-2322340,978.8359531
872,-181208,-2322367,979.4545628
873,-181205,-2322434,978.2132582
874,-181212,-2322524,975.7033669
875,-181142,-2322574,976.3282434
876,-182905,-2323696,965.41938
877,-182991,-2323847,966.6833678
878,-182998,-2323937,968.2544339
879,-182856,-2323903,967.9253845
880,-182480,-2323280,964.545101
881,-182151,-2323351,963.8804289
882,-182020,-2323563,969.2700092
883,-181942,-2323502,969.0201577
884,-182171,-2323709,972.0369755
885,-181633,-2322896,964.9939557
886,-181605,-2323056,964.9819511
887,-181652,-2323142,964.8504941
888,-181569,-2323441,971.1287087
889,-182461,-2322831,967.804136
890,-182810,-2322691,971.9015914
891,-182975,-2322611,974.0227153
892,-183595,-2322809,972.9389048
893,-183667,-2322781,974.9775368
894,-183687,-2322622,977.49157
895,-183644,-2322490,978.5531597
896,-183585,-2322472,977.6800857
897,-183511,-2322568,975.6760161
898,-181589,-2322337,975.2876772
899,-181755,-2322369,975.0548236
900,-181739,-2322483,972.5522734
901,-181081,-2322309,981.0964747
902,-180984,-2322226,981.3479828
903,-181114,-2322216,982.0969847
904,-181366,-2322197,978.8870039
905,-181232,-2322162,981.7502858
906,-181077,-2322264,982.1693961
907,-181065,-2322535,978.1711411
908,-181351,-2322738,969.2282563
909,-181444,-2322776,967.4237062
910,-181543,-2322475,973.3992707
911,-181303,-2322967,968.2550402
912,-181436,-2323091,966.3751241
913,-181303,-2322652,971.5171758
914,-181310,-2322314,977.6288065
915,-181317,-2322088,981.3124421
916,-181161,-2322190,982.4845403
917,-183053,-2322874,971.756967
918,-183049,-2322717,973.7693551
919,-183016,-2322405,975.799789
920,-183007,-2322293,977.908042
921,-183121,-2322284,978.5652729
922,-183145,-2322282,978.8623977
923,-183261,-2322295,978.8020406
924,-184052,-2322796,975.6803201
925,-183923,-2322918,972.9604986
926,-183711,-2323025,971.316141
927,-183603,-2323214,968.2036931
928,-183282,-2323284,967.9308227
929,-182839,-2323161,970.142661
930,-182675,-2322747,970.7195741
931,-183682,-2323590,967.6247288
932,-183572,-2323756,967.7108569
933,-183398,-2323725,966.9725059
934,-183348,-2323819,967.7586844
935,-183246,-2323872,967.9474453
936,-183200,-2323696,965.970533
937,-183160,-2323609,965.8181897
938,-182702,-2323712,965.2257181
939,-182676,-2323692,965.4041323
940,-182586,-2323586,962.7369794
941,-182556,-2323409,962.6413228
942,-182575,-2323340,961.9853184
943,-182548,-2323207,966.0264308
944,-182480,-2323167,965.9561971
945,-182698,-2322520,971.5262303
946,-182662,-2322680,971.1059708
947,-182332,-2322751,967.0369737
948,-182328,-2322797,966.5228904
949,-182235,-2323074,962.8708717
950,-182223,-2323232,963.030918
951,-182218,-2323480,964.5249717
952,-181985,-2323116,961.8000091
953,-182036,-2323134,961.3816881
954,-182057,-2323200,962.5013703
955,-182098,-2323310,962.1028092
956,-182218,-2323480,964.5249717
957,-182368,-2323626,965.8892605
958,-182778,-2323324,965.9482757
959,-182867,-2323317,969.1809853
960,-182927,-2323245,970.370784
961,-182972,-2323196,971.0067768
962,-183013,-2323193,970.5105583
963,-182986,-2323262,970.1585682
964,-182962,-2323377,969.9093919
965,-182494,-2323976,972.9989805
966,-182458,-2324137,976.4422599
967,-182790,-2323998,970.4513129
968,-183055,-2323730,965.9097382
969,-183151,-2323700,965.6185609
970,-183248,-2323692,966.5285187
971,-183281,-2323689,966.6289078
972,-183312,-2323147,967.7116831
973,-183307,-2323192,967.2529145
974,-183311,-2323237,966.6489424
975,-183374,-2323209,969.0728139
976,-183386,-2323051,971.0063524
977,-183410,-2323049,971.4455326
978,-183443,-2323046,971.8401513
979,-183362,-2323368,968.8571102
980,-183402,-2323252,969.5770947
981,-183539,-2323331,970.3882506
982,-183544,-2323398,969.0536721
983,-183450,-2323451,966.4541172
984,-183436,-2323587,966.1491233
985,-183573,-2323666,967.899667
986,-183635,-2323729,968.1686611
987,-183653,-2323637,967.2858722
988,-183724,-2323609,967.3270471
989,-183832,-2323623,967.1551526
990,-183894,-2323483,969.052993
991,-183628,-2324044,974.2930108
992,-183660,-2324042,974.4675136
993,-183755,-2324102,977.1921835
994,-183787,-2324099,977.4579436
995,-183843,-2324073,977.3110973
996,-183794,-2324076,977.0880067
997,-182871,-2323879,967.501648
998,-182860,-2323745,965.8541921
999,-183105,-2323636,965.5704372
1000,-182987,-2323487,966.9152212
1001,-182848,-2323273,969.2641259
1002,-182719,-2323193,967.7738041
1003,-182566,-2322913,971.5111395
1004,-182582,-2323429,962.2271966
1005,-182396,-2323556,964.7591723
1006,-182351,-2323402,961.2912881
1007,-182276,-2323183,962.8197081
1008,-182344,-2322998,966.432621
1009,-182769,-2322897,969.4437248
1010,-182712,-2322699,971.4195122
1011,-182688,-2322386,974.215084
